-0.226413,-0.811834
1.843582,0.311179
-1.051587,1.107953
-1.391496,-1.172498
-1.267755,-1.303201
1.112648,0.072028
-1.235768,0.769328
0.307043,0.159267
-0.016004,1.587399
-0.765833,0.864161
1.244742,0.104731
1.517555,-1.482661
-0.761683,1.369230
1.542140,-1.952235
1.090333,0.135722
-0.821083,-0.064017
0.141739,0.962681
-0.568407,-1.598365
1.314155,1.409853
1.189994,-0.295320
0.615743,-0.113619
0.390215,1.091906
-1.497911,1.602908
0.550064,0.340287
-0.817852,1.505781
1.077403,0.862975
-0.200342,-1.709587
-1.337653,0.773110
0.057442,-1.420110
-0.654548,-1.643717
-0.001248,-1.816478
-0.075344,0.821074
-1.966933,1.853738
-1.678793,-0.833004
-0.976603,1.435401
-1.561950,0.820518
-1.087972,1.842851
1.179951,-0.090426
-0.164488,-1.735050
-0.565731,0.902108
0.444915,0.976857
0.119322,-0.144671
-1.059590,1.659854
-0.097127,0.878098
-1.473395,-1.763643
-1.104825,1.736729
0.421599,1.882764
-0.832846,-0.554243
1.803628,-0.880655
-0.352852,-1.498786
0.815457,0.387313
-1.302793,1.060639
-0.199152,1.339513
1.445759,-1.257887
1.450840,1.806511
-0.877372,-0.837205
-1.346617,-0.567574
-0.470333,0.895013
-1.934552,0.809004
-0.564643,1.215563
1.798309,0.860149
-1.891209,0.657163
0.520297,0.260328
1.704732,1.877704
-0.987232,0.658905
-0.158353,0.866594
0.603349,-0.889715
0.316892,-0.040826
-0.973098,-1.594236
-1.597922,0.351271
-0.657870,1.865447
1.334900,0.613362
1.586990,0.242365
-1.152243,-0.329607
-1.831257,-0.339238
0.445185,0.995139
-1.383969,-1.571073
1.249917,1.296721
-1.553413,1.107456
-1.268274,1.236428
0.034679,0.418155
-0.382074,1.016379
0.910321,-1.541039
-1.571356,1.177342
0.958064,0.083536
0.223912,1.720021
1.385234,-1.826839
-0.947964,0.080257
-0.084034,-0.927637
1.339931,0.954398
-0.728430,1.280609
0.465687,0.781899
1.821593,1.932836
-0.475665,0.157695
