0.502736,-1.625866
1.955427,-0.413753
0.388649,1.422474
0.889891,1.180976
0.781254,1.433250
-1.157188,-0.656902
-1.200331,0.620040
0.070788,-1.361114
-1.328566,0.691017
1.168927,1.245918
0.266376,1.339696
1.676061,-0.602371
1.200744,-1.270118
-1.445313,-1.070225
-0.464607,0.026651
1.306450,-1.961870
0.400785,1.261877
-0.375623,-1.210566
0.684350,-1.485733
1.970410,-0.534396
1.947517,-1.186779
0.808703,-1.252814
1.433261,-1.120509
-0.613928,-1.895305
1.570508,-1.445001
1.350613,-0.163117
1.894695,1.026674
1.234512,1.095439
1.756556,1.789199
-1.974787,-0.708051
-0.184150,1.331663
-0.669921,-1.783366
0.593540,0.954456
-0.993932,-0.722110
1.468723,-1.023522
0.743495,1.416240
-0.210301,-0.447803
-1.836574,-0.777039
0.431688,-0.450501
-0.672344,0.002196
0.104498,-1.321731
1.839079,-0.000807
1.704943,1.073591
-0.905368,1.461499
0.862790,-0.880154
-1.246552,-1.321361
-1.548491,0.083527
-1.104726,1.045049
-0.962018,-0.098658
-1.677060,-1.493295
0.877820,1.066434
1.922945,-1.332480
-1.381368,-1.913628
-0.109519,1.050320
-0.364130,1.218136
-0.947484,1.740369
1.896405,-1.108405
-0.260438,1.601348
1.965185,0.834194
1.062846,0.827975
1.954040,1.816294
1.506614,-1.594451
-0.100179,-1.598112
1.450598,0.937803
0.303230,1.773538
1.444508,-0.818949
0.839972,1.367453
-0.151429,1.458604
1.453825,1.739051
0.508924,-0.910305
0.957188,1.561439
-1.169936,0.853593
-1.546966,0.569626
0.454941,-1.581781
-0.596180,-0.482213
1.246194,-0.642141
-0.665918,0.752809
-0.236592,1.233902
1.154697,-0.785994
0.171705,-0.542073
-1.012456,-0.383787
0.638978,1.827516
-1.016334,-1.512451
1.286119,-1.562509
-1.773400,-0.204957
-0.472814,1.183788
-0.643517,0.357250
0.037381,-0.190483
-1.073125,-1.507678
0.227736,0.330695
0.010109,-0.526069
1.688554,1.344191
-1.773261,-0.548038
0.578093,1.381436
0.665968,-1.250202
-1.160636,1.653511
0.366011,1.478342
1.481027,1.349677
1.965891,0.767146
1.787167,-1.807508
-1.437811,-0.685647
1.376280,-0.081328
1.671603,-0.586339
1.728189,-1.401521
-0.094017,-0.044075
0.929174,1.916092
1.429856,0.617728
1.260283,1.656595
-1.930310,-0.161624
1.038031,0.735657
0.588174,1.877395
0.389169,-1.045815
1.355737,-0.129804
-1.696138,1.321628
-1.362658,-1.908971
1.514120,-0.800469
-0.594618,0.890400
1.118203,-0.923015
-1.695940,0.846392
-0.324536,0.210043
-1.197683,-1.395363
0.126136,-1.767827
1.222365,-0.613581
1.888767,1.292055
1.224795,0.926799
0.027712,-0.187031
0.804194,-1.583119
0.767154,0.159931
0.287077,1.071016
-0.518441,0.924418
1.162045,-1.004322
-1.876050,-1.432573
1.886078,1.242153
-0.355588,-1.809862
0.088545,1.319876
0.400182,0.890862
1.924513,-1.473683
1.123034,1.146878
-0.087264,1.011802
0.438933,-0.862469
-0.061399,-1.533355
0.950501,-1.257206
-1.116474,-0.282345
0.902725,1.170603
-1.211329,-1.615717
0.095021,1.950716
-0.620038,0.218971
-1.481857,-0.733960
-0.538876,0.162555
-0.543822,1.549669
-0.517569,1.856360
0.440531,-0.593055
-1.617323,-0.436435
-1.446177,0.295414
-1.424633,0.992756
1.432945,0.513968
1.459402,0.383446
1.256762,-1.657072
-1.898899,0.159486
1.513531,-1.110228
0.543770,-0.391448
-1.159511,1.923732
1.827523,-0.641368
-0.810229,-0.711353
1.521187,0.645950
-1.161685,-0.996382
0.502310,1.278846
0.410563,0.884987
-1.157589,0.964386
-0.819599,-0.582222
-0.042858,-1.386655
1.931745,-0.583457
0.996791,1.188507
-0.240529,1.097892
-0.652007,-0.726998
1.987665,1.891763
0.881554,-1.171847
1.815495,0.709077
0.186785,-0.994734
1.997723,-0.292028
1.651216,-1.163961
0.711590,0.153526
-1.885116,-0.877848
-0.961487,-1.042705
-1.913462,0.218913
0.375073,0.043680
0.832259,0.306818
1.460223,-0.170950
-0.504675,-0.780306
-1.073057,0.843319
0.492696,-1.085393
0.735082,-0.625750
-0.257239,0.550577
-1.916673,1.929546
1.555843,-1.918949
-0.362483,1.207059
-1.082911,-1.650893
-0.639415,-0.968027
-0.528740,0.399098
-0.010732,-0.442202
-1.381989,-1.635659
1.601478,1.450270
0.671159,1.061701
-0.720680,-1.833516
-1.718605,0.206263
1.009803,0.774092
1.120870,-0.255115
-1.851658,-1.136369
-1.704539,-1.768331
-1.206824,1.851304
-1.687280,0.430694
1.058364,-0.770191
0.779801,-1.581051
0.261782,-1.748939
0.818047,-1.748949
-0.191142,1.436058
-1.384608,-0.589664
0.886328,1.286551
-1.527963,-1.834352
1.453035,-1.246568
0.371911,0.462838
1.527524,-0.507219
-1.792278,1.675866
0.356411,-1.496816
1.907535,1.149588
-1.645512,-1.779745
-0.419719,1.412852
-0.549936,-1.639918
1.831800,1.711846
-1.388857,0.649847
1.962897,0.420001
0.085905,-1.421712
1.830337,-1.027767
1.864839,-1.697626
-0.862119,1.317874
-0.944194,1.509792
-0.219288,-1.416670
-0.997428,-0.011566
-1.740804,1.358984
0.491618,-1.833269
0.508572,0.846106
-1.613014,-1.911147
0.258958,-0.162950
-1.551065,0.090758
-0.451104,-0.939922
-1.259395,-0.488208
1.480079,0.826510
0.090081,1.310416
1.798743,-0.045080
1.612791,-1.063377
-0.727206,-1.331403
-1.553585,1.053506
-0.748073,-0.551013
-0.958059,-0.488877
-1.192029,1.533559
-0.322146,1.316543
0.379665,0.064840
1.405396,-1.361378
1.901889,1.854331
0.729381,-0.549215
-1.085591,1.469986
0.962577,-1.605512
0.296496,-0.947342
1.704905,0.095239
1.007577,1.317695
1.031862,-1.719628
1.986292,1.478277
1.333878,-0.761781
-1.072736,-1.624181
0.749342,-0.264765
1.909377,-1.572805
-0.948222,0.289042
0.492035,-1.542826
0.927664,0.393924
-1.688495,-0.342955
1.844709,-0.774086
-0.872969,0.807286
-0.379598,1.423527
1.859943,-0.674694
-0.481235,0.867520
-1.356998,-1.449373
1.147892,-1.370707
-1.971096,0.481770
-0.132488,-1.043832
0.857589,-1.383146
0.691403,0.766966
-0.955951,1.743181
-0.943992,1.536084
-1.799645,1.983672
-0.069992,-1.488140
-0.359283,-0.225283
-0.262227,0.767748
-1.417998,1.358175
0.191274,-1.558055
-1.316518,1.710040
1.309466,-0.673517
-1.739333,0.457358
-0.044223,-1.710429
-1.060872,1.823289
-0.754261,1.796716
-1.559857,1.937142
0.563682,-0.515808
1.680323,1.619690
-0.979724,1.880678
1.603361,0.950284
-1.607462,-0.755922
-1.275000,0.130311
-1.988174,-0.692998
-0.511513,0.203100
-0.251053,0.171968
-0.086860,-0.941587
1.498451,0.173807
1.515771,-0.545772
0.463378,-1.545101
-0.722483,1.709117
-1.748385,-0.282340
1.646259,0.815297
1.201851,1.326582
0.434987,-1.777873
1.207260,0.038348
1.172411,1.599798
1.282426,1.897411
-0.269891,1.294252
-0.795586,1.218596
-0.502647,0.953361
-0.609436,1.410493
-1.988226,-1.110985
-0.415700,1.527545
0.343243,-1.952322
1.982444,1.620760
1.756795,-1.765941
-0.661580,1.403054
1.049356,-1.459729
0.729636,-0.515658
